CTPRVN_NM,SIGNGU_NM,SIGNGU_CD,RANK_CO,FCLTY_NM,SEARCH_CO,FILE_NM,BASE_DE
"광주광역시",광산구,29200,10,운남어린이도서관,380.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",광산구,29200,11,광산문화원,270.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,1,빛고을시민문화관,4170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,2,광주광역시립사직도서관,2650.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,3,벧엘교회,1970.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,4,숭의과학기술고등학교,1770.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,5,광주남구문화예술회관,1350.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,6,광주김치박물관,1110.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,7,금호평생교육관,1020.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,8,남구 청소년도서관,250.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,9,남구문화예술회관,150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,9,광주콘텐츠산업지원센터(피크뮤직홀),150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,11,광주남구문화정보도서관,120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,12,남구문화원,90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,13,소암미술관,80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",남구,29155,14,광주남구푸른길도서관,40.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,,1,국립아시아문화전당,7460.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,1,광주동구문화센터,3670.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,,2,아시아문화박물관,10.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,2,광주중앙도서관,3600.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,3,조선대학교 해오름관,1470.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,4,광주청소년삶디자인센터,1240.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,4,광주광역시립산수도서관,1240.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,6,충장아트홀,940.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,7,의재미술관,780.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,8,광주아트홀,560.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,9,동구문화센터,490.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,10,은암미술관,480.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,11,비움박물관,440.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,12,우제길미술관,340.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,12,무등현대미술관,340.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,14,살롱드재즈,290.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,14,예술극장 통,290.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,16,조선대학교박물관,230.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,17,Theater 연바람,210.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,18,동구문화원,190.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,18,광주 민들레소극장,190.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,20,궁동예술극장,130.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,21,조선대학교 미술관,80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,22,보헤미안 소극장,73.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,23,국윤미술관,70.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,23,주안미술관,70.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,25,공연일번지,68.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,26,계림꿈나무도서관,50.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,27,예린소극장,40.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,28,전남대학교 의학박물관,30.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,29,클럽 네버마인드,17.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,30,KJB금융박물관,13.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",동구,29110,30,문예정터,13.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,1,광주문화예술회관,23400.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,2,국립광주박물관,5540.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,3,광주북구일곡도서관,4230.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,4,광주디자인센터,2960.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,5,광주북구청소년수련관,1350.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,6,남도향토음식박물관,1090.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,7,광주북구운암도서관,570.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,8,부드러운 직선,220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,9,한국미용박물관,210.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,10,광주광역시립무등도서관,200.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,11,전남대학교박물관,150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,12,광주교육대학교 풍향문화관,130.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,12,북구문화의집,130.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,14,광주중앙도서관 분관 석봉도서관,80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,15,각화문화의집,60.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,16,광주교육대학교 교육박물관,30.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,17,광주광역시시립미술관,20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,18,시립민속박물관,19.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,19,씨디아트홀,17.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,20,북구문화원,15.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",북구,29170,21,전남대학교 민주마루홀,12.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,1,김대중컨벤션센터,33200.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,2,광주학생교육문화회관,5830.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,3,광주서구문화센터,5690.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,4,광주월드컵경기장,2950.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,5,광주학생독립운동기념회관,2250.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,6,광주공연마루,1720.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,7,유스퀘어 문화관,1470.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,8,기분좋은극장 [상무지구],1220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,9,서구문화센터,1170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,10,상록도서관,960.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,11,서구문화원,720.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,12,광주광역시 청소년수련원,640.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,13,광주서구공공도서관,450.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,14,빛고을국악전수관,310.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,15,어린이생태학습도서관,60.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,16,농성문화의집,50.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"광주광역시",서구,29140,17,세계광엑스포주제관,30.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,1,대구광역시립남부도서관,6650.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,2,대덕문화전당,4120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,3,우봉아트홀,1450.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,4,꿈꾸는 씨어터,720.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,5,대구음악창작소,690.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,6,우전소극장,300.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,7,클럽헤비,230.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,8,한울림소극장,220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,9,아트벙커,120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,9,엑터스토리,120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,11,소극장 함세상,100.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,12,남구문화원,90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,13,골목실험극장,47.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,14,극재미술관,40.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,15,빈티지소극장,38.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,16,소극장 길,30.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,17,예전아트센터,20.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,18,소극장 소금창고,15.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",남구,27200,19,고도5층극장,13.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,1,대구문화예술회관,12430.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,2,대구학생문화센터,10250.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,3,계명아트센터,7780.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,4,대구광역시립두류도서관,7140.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,5,달서구립본리도서관,3970.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,6,달서구립도원도서관,3170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,7,대구청소년수련원,2320.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,8,웃는얼굴아트센터,1710.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,9,달서구립성서도서관,620.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,10,달서어린이도서관,460.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,11,새벗도서관,350.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,12,계명대학교 행소박물관,170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,13,푸른방송 아트홀,100.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,14,달서구문화원,30.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,15,푸른초장공공도서관,26.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달서구,27290,16,이월드 대공연장,17.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달성군,27710,1,달성문화센터,7760.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달성군,27710,2,달성군립도서관,4380.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달성군,27710,3,대구광역시립달성도서관,1840.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달성군,27710,4,달성문화원,590.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달성군,27710,5,힐크레스트(구. 허브힐즈),560.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",달성군,27710,6,비전도서관,90.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,1,대구광역시립동부도서관,6150.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,2,아양아트센터,5655.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,3,대구경북디자인센터,4600.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,4,동구구립 안심도서관,2765.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,5,방짜유기박물관,420.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,6,DTC섬유박물관,390.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,7,동부여성문화회관,320.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,8,표충재(신숭겸장군유적지),230.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,9,자연염색박물관,210.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,10,동구팔공문화원,145.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,11,신세계 문화홀 8층 [대구],100.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,12,한들마을도서관,58.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,13,대구 동구 신천도서관,19.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",동구,27140,14,전통산업박물관,15.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,1,엑스코(exco),18540.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,2,대구오페라하우스,12660.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,3,대구광역시립북부도서관,8390.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,4,대구북구청소년회관,4160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,5,대구북구태전도서관,2843.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,6,구수산도서관,2830.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,7,대구광역시북구대현도서관,2620.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,8,대구은행 제2본점,2090.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,9,더불어 숲,1470.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,10,경북대학교 글로벌플라자,1160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,11,대구보건대 인당아트홀,920.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,12,어울아트센터(구. 대구북구문예회관),870.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,13,경북대학교박물관,340.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,14,경북대학교미술관,120.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,15,롯데백화점 문화홀 [대구],40.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,16,꿈꾸는마을도서관 도토리,27.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,17,대구보건대학교 인당뮤지엄,16.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,18,북구문화원,15.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",북구,27230,19,사립공공 연암도서관,11.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",서구,27170,1,대구서구문화회관,3370.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",서구,27170,2,서구문화회관,1170.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",서구,27170,3,서구어린이도서관,860.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",서구,27170,4,서구문화원,720.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",서구,27170,5,대구광역시립서부도서관,160.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",서구,27170,6,서구 비산도서관,30.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,1,대구미술관,33680.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,2,대구 스타디움,10230.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,3,수성구립범어도서관,9640.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,4,호텔 인터불고 대구,7970.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,5,국립대구박물관,7080.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,6,수성아트피아,6710.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,7,수성구립고산도서관,4710.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,8,수성구립 용학도서관,3080.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,9,대구광역시립수성도서관,3060.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,10,한영아트센터,1650.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,11,대구범어대성당,1000.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,12,대구어린이회관 꾀꼬리극장,950.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,13,베리어스 재즈클럽,650.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,14,수성구립 파동도서관,610.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,15,수성구립 물망이도서관,590.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,16,수성구립 책숲길도서관,370.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,17,덕호아트홀,350.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,18,수성문화원,220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,18,박물관수,220.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",수성구,27260,20,대구은행금융박물관,80.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",중구,27110,1,대구콘서트하우스,22000.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",중구,27110,2,대구예술발전소,11430.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
"대구광역시",중구,27110,3,대백프라자,8070.0,KC_593_SRCH_CLT_MCST_TRAND_2019,20200219
